link_id,station_id,road_name,lat,lon,year,month,AADT,AADT_motorcycles,AADT_cars,AADT_buses,AADT_trucks,AADT_heavy,heavy_pct,peak_hour_factor,growth_rate,data_source,region
B307_Link02,B30702,Buwenge - Kamuli,33.146631,0.763143,2020,6,1442.0,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C781_Link02,C78103,Mayuge - Kaluuba,33.493992,0.420334,2020,6,723.2,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C924_Link01,C92401,Katine to Ochero,33.268813,1.723948,2020,6,513.0,,,,,,0.40691759918616477,0.11,6.5,manual_count,North East
C925_Link01,C92501,Soroti - Serere,33.531421,1.61685,2020,6,696.2,,,,,,0.40691759918616477,0.11,6.5,manual_count,North East
C927_Link02,C92702,Korir - Malera - Kumi,34.09247,1.440615,2020,6,166.2,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C932_Link01,C93201,Serere-Pingire,33.353595,1.447302,2020,6,193.8,,,,,,0.40691759918616477,0.11,6.5,manual_count,North East
C944_Link01,C94402,Kaberamaido - Dokolo,33.168622,1.826832,2020,6,293.4,,,,,,0.40691759918616477,0.11,6.5,manual_count,North East
A001N2_Link01,A00121,Jinja - Kakira Junction(Dual section),33.235366,0.465198,2020,6,13173.4,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C938_Link02,C93802,Katakwi - Toroma,33.945743,1.836107,2020,6,291.2,,,,,,0.40691759918616477,0.11,6.5,manual_count,North East
C782_Link02,C78203,Nankoma-Namayingo-Lumino,33.936703,0.319814,2020,6,1191.4,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C920_Link01,C92001,Kumi-Brooks corner,33.9341,1.48769,2020,6,2092.6,,,,,,0.40691759918616477,0.11,-42.44,manual_count,North East
C792_Link01,C79202,Kaitabawaala - Buyala - Namagera,33.155255,0.522596,2020,6,1001.0,,,,,,4.848484848484849,0.11,6.5,manual_count,East
C792_Link02,C79203,Namagera - Lubanyi,33.078342,0.734108,2020,6,478.4,,,,,,4.848484848484849,0.11,6.5,manual_count,East
