link_id,station_id,road_name,lat,lon,year,month,AADT,AADT_motorcycles,AADT_cars,AADT_buses,AADT_trucks,AADT_heavy,heavy_pct,peak_hour_factor,growth_rate,data_source,region,road_class,road_class_enc,region_enc,dist_kampala_km,dist_nearest_town_km,length_km,surface_enc,betweenness_proxy,is_dry_season,is_holiday_month,year_norm,month_sin,month_cos,gdp_proxy,spatial_lag_aadt_k3,spatial_lag_aadt_k5,station_mean_aadt,log_AADT
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,12,3549.0,1383.0,1776.0,278.0,45.0,90.0,2.53592561284869,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,5487.714285714285,4917.118571428571,5258.04,8.174702882469461
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,1,5399.0,1983.0,2824.0,409.0,72.0,144.0,2.667160585293573,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,1,0.4444444444444444,0.49999999999999994,0.8660254037844387,3.0,5487.714285714285,4917.118571428571,5258.04,8.594154232552366
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,2,4669.0,1902.0,2192.0,397.0,67.5,135.0,2.891411437138573,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,5487.714285714285,4917.118571428571,5258.04,8.448914350662942
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,3,5558.0,2059.0,2870.0,454.0,66.5,133.0,2.392947103274559,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.4444444444444444,1.0,6.123233995736766e-17,3.0,5487.714285714285,4917.118571428571,5258.04,8.62317351495347
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,8,6060.0,2772.0,2706.0,445.0,56.5,113.0,1.864686468646865,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,0,0.4444444444444444,-0.8660254037844385,-0.5000000000000004,3.0,5487.714285714285,4917.118571428571,5258.04,8.709630081951286
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,9,5756.0,2616.0,2515.0,458.0,69.5,139.0,2.414871438498958,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.4444444444444444,-1.0,-1.8369701987210297e-16,3.0,5487.714285714285,4917.118571428571,5258.04,8.65817178467581
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,10,6536.0,2994.0,2924.0,468.0,59.5,119.0,1.820685434516524,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.4444444444444444,-0.8660254037844386,0.5000000000000001,3.0,5487.714285714285,4917.118571428571,5258.04,8.78523362361273
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,12,3365.0,1318.0,1693.0,246.0,42.0,84.0,2.4962852897474,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,5487.714285714285,4917.118571428571,5258.04,8.121480374750751
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,1,4923.0,1846.0,2360.0,486.0,92.5,185.0,3.757871216737761,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,5487.714285714285,4917.118571428571,5258.04,8.501876487304344
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,2,5954.0,2174.0,2988.0,544.0,97.0,194.0,3.258313738663084,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,5487.714285714285,4917.118571428571,5258.04,8.691986481789401
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,3,6491.0,3168.0,2588.0,478.0,98.5,197.0,3.0349714989986136,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.5555555555555556,1.0,6.123233995736766e-17,3.3,5487.714285714285,4917.118571428571,5258.04,8.778325928634482
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,4,3597.0,1253.0,1942.0,280.0,45.0,90.0,2.5020850708924103,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,5487.714285714285,4917.118571428571,5258.04,8.188133414510478
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,5,8066.0,3627.0,3675.0,576.0,71.5,143.0,1.7728737912224153,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,5487.714285714285,4917.118571428571,5258.04,8.995536944936974
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,6,8546.0,3629.0,4137.0,593.0,74.0,148.0,1.7318043529136438,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,1,1,0.5555555555555556,1.2246467991473532e-16,-1.0,3.3,5487.714285714285,4917.118571428571,5258.04,9.053335623166017
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,10,5721.0,2767.0,2406.0,396.0,59.5,119.0,2.080055934277224,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,5487.714285714285,4917.118571428571,5258.04,8.652073673610056
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2022,4,3023.0,689.0,1805.0,244.0,101.0,202.0,6.68210387032749,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.6666666666666666,0.8660254037844387,-0.4999999999999998,5.3,5487.714285714285,4917.118571428571,5258.04,8.014335737299424
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2022,5,3300.0,749.0,2028.0,243.0,97.5,195.0,5.909090909090909,0.11,-13.84,ATC_permanent,Central,B,3,0,4924.872620741945,4575.060478290397,17.866,2,1.949,0,0,0.6666666666666666,0.49999999999999994,-0.8660254037844387,5.3,5487.714285714285,4917.118571428571,5258.04,8.101980731853192
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,12,429.0,409.0,20.0,0.0,0.0,0.0,0.0,0.11,-42.44,ATC_permanent,North East,C,2,2,4945.543563180108,4594.210272827464,45.953,0,0.448,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,1592.75,1034.1299999999999,2038.5727272727272,6.063785208687608
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,1,3961.0,1802.0,1934.0,180.0,19.5,39.0,0.9845998485231002,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,1,0.3333333333333333,0.49999999999999994,0.8660254037844387,8.0,2994.961904761905,3064.12,4178.190476190476,8.284504227258497
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,4,4326.0,1886.0,2206.0,197.0,17.0,34.0,0.7859454461396209,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.3333333333333333,0.8660254037844387,-0.4999999999999998,8.0,2994.961904761905,3064.12,4178.190476190476,8.372629740224884
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,5,3865.0,1909.0,1754.0,163.0,14.5,29.0,0.7503234152652005,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,2994.961904761905,3064.12,4178.190476190476,8.259975659768276
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,6,4294.0,1968.0,1956.0,250.0,48.0,96.0,2.235677689799721,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,1,0.3333333333333333,1.2246467991473532e-16,-1.0,8.0,2994.961904761905,3064.12,4178.190476190476,8.365206834418355
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,7,4253.0,1707.0,2178.0,243.0,51.0,102.0,2.39830707735716,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,2994.961904761905,3064.12,4178.190476190476,8.355614995760183
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,8,4143.0,1555.0,2233.0,247.0,42.5,85.0,2.05165339126237,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,2994.961904761905,3064.12,4178.190476190476,8.329416783939319
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,9,4421.0,1804.0,2213.0,279.0,50.5,101.0,2.2845510065596017,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,2994.961904761905,3064.12,4178.190476190476,8.394347361417392
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,10,4369.0,1755.0,2216.0,288.0,46.0,92.0,2.1057450217441063,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,2994.961904761905,3064.12,4178.190476190476,8.382518288089635
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,11,4514.0,1890.0,2239.0,288.0,40.5,81.0,1.79441736818786,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,2994.961904761905,3064.12,4178.190476190476,8.415160465851086
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,12,4786.0,1627.0,2644.0,366.0,62.5,125.0,2.611784371082324,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,2994.961904761905,3064.12,4178.190476190476,8.473659189392508
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2020,2,4500.0,2256.0,1841.0,267.0,54.5,109.0,2.422222222222222,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,2994.961904761905,3064.12,4178.190476190476,8.412054873292933
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2020,3,2197.0,1195.0,815.0,117.0,28.0,56.0,2.548930359581247,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.4444444444444444,1.0,6.123233995736766e-17,3.0,2994.961904761905,3064.12,4178.190476190476,7.6953031349635665
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2020,10,3549.0,1957.0,1269.0,214.0,47.0,94.0,2.648633417864187,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.4444444444444444,-0.8660254037844386,0.5000000000000001,3.0,2994.961904761905,3064.12,4178.190476190476,8.174702882469461
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2020,12,5071.0,2209.0,2465.0,278.0,55.0,110.0,2.169197396963124,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,2994.961904761905,3064.12,4178.190476190476,8.531490496117062
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,1,4222.0,2299.0,1519.0,275.0,53.5,107.0,2.534343912837518,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,2994.961904761905,3064.12,4178.190476190476,8.348301054933943
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,2,5344.0,2608.0,2237.0,315.0,75.0,150.0,2.80688622754491,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,2994.961904761905,3064.12,4178.190476190476,8.583916823459145
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,3,2675.0,1097.0,1357.0,136.0,38.0,76.0,2.8411214953271027,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.5555555555555556,1.0,6.123233995736766e-17,3.3,2994.961904761905,3064.12,4178.190476190476,7.892078421248119
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,4,5127.0,2309.0,2457.0,252.0,52.5,105.0,2.047981275599766,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,2994.961904761905,3064.12,4178.190476190476,8.542470998600505
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,5,5405.0,2375.0,2687.0,245.0,47.0,94.0,1.7391304347826086,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,2994.961904761905,3064.12,4178.190476190476,8.595264726836392
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,10,3312.0,1482.0,1655.0,137.0,18.0,36.0,1.0869565217391304,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,2994.961904761905,3064.12,4178.190476190476,8.105609402299896
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2021,12,3408.0,1923.0,1174.0,167.0,51.5,103.0,3.022300469483568,0.11,-0.94,ATC_permanent,Central,B,3,0,4936.768407163597,4586.750993176623,42.591,2,1.949,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,2994.961904761905,3064.12,4178.190476190476,8.134174272137903
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,1,2307.0,1545.0,632.0,77.0,19.0,38.0,1.64716081491114,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,1,0.3333333333333333,0.49999999999999994,0.8660254037844387,8.0,1893.8,2013.28,2507.076923076923,7.744136627627991
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,4,2510.0,1366.0,975.0,115.0,19.5,39.0,1.5537848605577689,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.3333333333333333,0.8660254037844387,-0.4999999999999998,8.0,1893.8,2013.28,2507.076923076923,7.828436359157585
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,5,2393.0,1308.0,960.0,87.0,14.0,28.0,1.170079398244881,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,1893.8,2013.28,2507.076923076923,7.780720886117918
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,6,2458.0,1350.0,954.0,104.0,17.5,35.0,1.4239218877135882,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,1,0.3333333333333333,1.2246467991473532e-16,-1.0,8.0,1893.8,2013.28,2507.076923076923,7.807510042216193
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,7,2498.0,1509.0,852.0,90.0,16.5,33.0,1.3210568454763811,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,1893.8,2013.28,2507.076923076923,7.823645930834952
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,8,1895.0,1308.0,470.0,59.0,20.0,40.0,2.1108179419525066,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,1893.8,2013.28,2507.076923076923,7.547501682814967
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,9,2368.0,1097.0,950.0,249.0,27.0,54.0,2.2804054054054053,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,1893.8,2013.28,2507.076923076923,7.7702232041587855
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,10,2257.0,1471.0,654.0,73.0,22.0,44.0,1.9494904740806376,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,1893.8,2013.28,2507.076923076923,7.722234744709607
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,11,2438.0,1385.0,832.0,136.0,29.5,59.0,2.4200164068908943,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,1893.8,2013.28,2507.076923076923,7.79934339821592
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2019,12,3025.0,2010.0,808.0,123.0,27.5,55.0,1.818181818181818,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,1893.8,2013.28,2507.076923076923,8.014996894348302
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,1,2407.0,973.0,1078.0,279.0,26.5,53.0,2.201911092646448,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,1,0.4444444444444444,0.49999999999999994,0.8660254037844387,3.0,1893.8,2013.28,2507.076923076923,7.786551806428712
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,2,2546.0,1621.0,783.0,84.0,18.0,36.0,1.4139827179890023,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,1893.8,2013.28,2507.076923076923,7.842671474979457
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,9,2591.0,,,,,,1.768403459050941,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.4444444444444444,-1.0,-1.8369701987210297e-16,3.0,1893.8,2013.28,2507.076923076923,7.860185057472165
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,10,2573.0,1562.0,835.0,117.0,26.0,52.0,2.0209871745044694,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.4444444444444444,-0.8660254037844386,0.5000000000000001,3.0,1893.8,2013.28,2507.076923076923,7.853216388156072
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,11,2502.0,1526.0,816.0,101.0,21.5,43.0,1.7186250999200638,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.4444444444444444,-0.5000000000000004,0.8660254037844384,3.0,1893.8,2013.28,2507.076923076923,7.8252452914317745
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2020,12,3044.0,623.0,1924.0,275.0,88.5,177.0,5.814717477003942,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,1893.8,2013.28,2507.076923076923,8.021256180143997
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,1,2503.0,830.0,1570.0,76.0,8.0,16.0,0.6392329204954055,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,1893.8,2013.28,2507.076923076923,7.825644732219989
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,2,2847.0,1610.0,1018.0,154.0,24.0,48.0,1.685985247629083,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,1893.8,2013.28,2507.076923076923,7.954372272531867
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,3,2596.0,1436.0,1056.0,73.0,10.5,21.0,0.8089368258859784,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.5555555555555556,1.0,6.123233995736766e-17,3.3,1893.8,2013.28,2507.076923076923,7.862112211662748
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,4,2679.0,1308.0,1243.0,89.0,11.5,23.0,0.8585293019783502,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,1893.8,2013.28,2507.076923076923,7.893572073504902
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,5,3026.0,1848.0,990.0,130.0,22.0,44.0,1.4540647719762063,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,1893.8,2013.28,2507.076923076923,8.01532730902172
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,6,3032.0,1892.0,969.0,106.0,24.5,49.0,1.6160949868073875,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,1,0.5555555555555556,1.2246467991473532e-16,-1.0,3.3,1893.8,2013.28,2507.076923076923,8.017307507688582
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,10,2590.0,,,,,,1.768403459050941,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,1893.8,2013.28,2507.076923076923,7.85979918056211
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,11,2449.0,1548.0,783.0,67.0,24.0,48.0,1.9599836668027768,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.5555555555555556,-0.5000000000000004,0.8660254037844384,3.3,1893.8,2013.28,2507.076923076923,7.803843303538772
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2021,12,2994.0,1522.0,1383.0,56.0,8.5,17.0,0.5678022712090849,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,1893.8,2013.28,2507.076923076923,8.00469951054955
B150_Link03,B15005,Ibanda - Kamwenje Road,30.440641,0.140984,2022,4,656.0,131.0,487.0,33.0,2.5,5.0,0.7621951219512195,0.11,-35.24,ATC_permanent,South,B,3,3,4790.336120965546,4443.754118492214,44.461,2,1.958,0,0,0.6666666666666666,0.8660254037844387,-0.4999999999999998,5.3,1893.8,2013.28,2507.076923076923,6.48768401848461
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2022,1,450.0,430.0,20.0,0.0,0.0,0.0,0.0,0.11,-42.44,ATC_permanent,North East,C,2,2,4945.543563180108,4594.210272827464,45.953,0,0.448,1,1,0.6666666666666666,0.49999999999999994,0.8660254037844387,5.3,1592.75,1034.1299999999999,2038.5727272727272,6.111467339502679
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2019,12,5156.0,2542.0,1915.0,335.0,134.5,269.0,5.21722265321955,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,3741.008333333333,2851.245,4597.0,8.548110294050959
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2020,2,5839.0,3266.0,1912.0,324.0,140.5,281.0,4.812467888337045,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,3741.008333333333,2851.245,4597.0,8.672486075822272
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2020,3,3886.0,773.0,1810.0,847.0,168.0,336.0,8.646423057128153,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.4444444444444444,1.0,6.123233995736766e-17,3.0,3741.008333333333,2851.245,4597.0,8.265392930852224
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2020,8,3946.0,390.0,1970.0,875.0,206.5,413.0,10.466294982260518,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.4444444444444444,-0.8660254037844385,-0.5000000000000004,3.0,3741.008333333333,2851.245,4597.0,8.280711075662847
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2020,9,2512.0,1219.0,991.0,203.0,40.0,80.0,3.1847133757961785,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.4444444444444444,-1.0,-1.8369701987210297e-16,3.0,3741.008333333333,2851.245,4597.0,7.829232537543592
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2020,12,6780.0,3790.0,2142.0,381.0,179.5,359.0,5.294985250737463,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,3741.008333333333,2851.245,4597.0,8.821879862683842
